id	name	namespace	NS_mean	WS_mean	X730NS	X730WS	X733NS	X733WS	X734NS	X734WS	X737NS	X737WS	X760NS	X760WS	X769NS	X769WS	X781NS	X781WS	X795NS	X795WS	X852NS	X852WS	X861NS	X861WS	X866NS	X866WS	X867NS	X867WS	X730NS_n_peptide	X730WS_n_peptide	X733NS_n_peptide	X733WS_n_peptide	X734NS_n_peptide	X734WS_n_peptide	X737NS_n_peptide	X737WS_n_peptide	X760NS_n_peptide	X760WS_n_peptide	X769NS_n_peptide	X769WS_n_peptide	X781NS_n_peptide	X781WS_n_peptide	X795NS_n_peptide	X795WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X861NS_n_peptide	X861WS_n_peptide	X866NS_n_peptide	X866WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X730NS_n_samp_children	X730WS_n_samp_children	X733NS_n_samp_children	X733WS_n_samp_children	X734NS_n_samp_children	X734WS_n_samp_children	X737NS_n_samp_children	X737WS_n_samp_children	X760NS_n_samp_children	X760WS_n_samp_children	X769NS_n_samp_children	X769WS_n_samp_children	X781NS_n_samp_children	X781WS_n_samp_children	X795NS_n_samp_children	X795WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X861NS_n_samp_children	X861WS_n_samp_children	X866NS_n_samp_children	X866WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
GO:1901617	organic hydroxy compound biosynthetic process	biological_process	27.807766167768865	24.81319883238211	21.734866357462266	22.76585021877792	23.967540861847446	23.900980802647823	28.553716552871812	23.86586591825227	28.154153701228626	23.997642092039317	28.670747023449653	24.373314661384125	28.091408016086	24.564676028281667	27.854145566574427	25.324539357641505	28.07739155683041	24.411915390711318	28.316122632295585	26.77955268483727	24.24828874201976	23.448467801882586	27.94386169928547	25.180857453561323	27.92742544021821	24.47687723482312	20.0	22.0	35.0	34.0	64.0	56.0	48.0	44.0	63.0	63.0	63.0	35.0	76.0	74.0	41.0	50.0	106.0	98.0	52.0	37.0	80.0	64.0	74.0	64.0	3.0	3.0	4.0	3.0	5.0	5.0	5.0	6.0	4.0	4.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	6.0	4.0	3.0	5.0	5.0	5.0	5.0
GO:1901618	organic hydroxy compound transmembrane transporter activity	molecular_function	23.159745424720697	23.125888242531886	22.277441113603476	21.546522060563014	23.39392112833983	23.698807249284442	23.11169977118582	24.446935969379275	21.554442650640954	23.61140621983667	23.541021519017935	20.35744391034869	22.419121299401375	20.603357224894808	22.276176581717138	24.307945846958106	19.670306279852028	23.224041305453103	25.49313820070077	21.539976307390265	22.436493278583253	22.601132766402714	22.57783009888813	21.4974574824859	20.319299948596008	23.467809134110485	16.0	11.0	11.0	9.0	9.0	14.0	8.0	8.0	4.0	4.0	4.0	4.0	12.0	11.0	6.0	8.0	21.0	21.0	7.0	7.0	9.0	7.0	10.0	11.0	2.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0
GO:1901642	nucleoside transmembrane transport	biological_process	21.59647382462198	16.423061056202695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.59647382462198	16.423061056202695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901652	response to peptide	biological_process	19.939519856510614	20.714496461783156	NA	NA	21.202754347381408	22.047599783913626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.97947118527607	14.982553528047946	16.393738774305515	19.599662268513132	NA	NA	NA	NA	NA	NA	3.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	3.0	3.0	NA	NA	NA	NA	NA	NA	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	2.0	NA	NA	NA	NA
GO:1901653	cellular response to peptide	biological_process	18.66836068771167	19.70541967772217	NA	NA	19.61779184666025	20.46263728319247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.808776273584359	18.014699767791978	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA
GO:1901654	response to ketone	biological_process	22.560730342675697	22.89619404262753	20.649777446481636	22.310132818616687	19.69678240214114	22.461767448657103	21.75211339972304	22.713091872302694	21.3217627694633	22.66423583514816	22.353157600554393	23.412533585706306	21.949674232353736	21.21566727917482	20.856712260004546	22.64002874692741	20.83863099503745	23.713570816238747	25.24459955812667	23.69499395395502	21.30306257920176	19.796969748711525	22.94975648060804	24.184722762539135	20.907243765669953	20.71592490034211	15.0	14.0	5.0	4.0	9.0	16.0	11.0	11.0	20.0	22.0	13.0	11.0	11.0	13.0	12.0	16.0	24.0	24.0	4.0	3.0	22.0	19.0	11.0	9.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:1901655	cellular response to ketone	biological_process	22.23308103679471	20.03881775575908	19.244108703036506	20.518986911288824	14.70649645867114	NA	21.67517234397668	20.22416493599529	18.855587666531818	20.270885247637384	20.213225980178656	20.379459236213435	21.89593816352358	16.074801094298845	19.834077166316728	17.128950267674686	20.404259070627287	18.98440169534204	25.19061268082561	22.283421475535206	21.268980456899403	11.610019780352191	22.26336903852697	18.64624564576147	20.407245725205698	17.891171808520152	3.0	2.0	1.0	NA	3.0	2.0	3.0	3.0	4.0	6.0	3.0	1.0	3.0	1.0	2.0	2.0	12.0	10.0	2.0	1.0	4.0	1.0	5.0	3.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:1901656	glycoside transport	biological_process	22.902619555211324	20.77560064762775	NA	NA	NA	NA	25.35798732330054	NA	17.782883403723634	19.613522399938557	20.866202284394973	20.02117503036533	21.83552654583529	15.327145787727154	20.069125592546637	23.228178901763307	19.215597271004896	19.717027459094354	24.38800001303307	18.782566178715992	21.91019410111966	17.87470691636909	19.856096995483238	20.364776955309043	19.89280150351177	20.53452552923976	NA	NA	NA	NA	3.0	NA	2.0	2.0	3.0	5.0	3.0	1.0	6.0	5.0	2.0	2.0	14.0	8.0	3.0	2.0	3.0	5.0	2.0	3.0	NA	NA	NA	NA	1.0	NA	1.0	1.0	1.0	3.0	1.0	1.0	3.0	3.0	1.0	2.0	3.0	3.0	1.0	1.0	2.0	3.0	1.0	1.0
GO:1901657	glycosyl compound metabolic process	biological_process	32.373974596627875	32.42544330854163	31.590918531905004	31.87304905532242	32.08641001958456	32.419136411625864	32.08249595920648	32.39153042926127	31.971776132731485	32.23860427370787	32.806071020738145	32.5335308054091	32.65016347335113	32.35199424454614	32.39084456137179	32.81486440347288	32.141636955051	32.19551842841309	32.65569141971168	32.585670880996744	32.54205334650516	32.36706908448413	32.33012462821062	32.74524515710097	32.745084711794206	32.352204223431926	5012.0	4075.0	5599.0	5998.0	6854.0	7116.0	7904.0	7355.0	8276.0	7268.0	7760.0	5620.0	9421.0	8234.0	6624.0	7595.0	7940.0	7598.0	7810.0	7180.0	8622.0	7651.0	8305.0	8059.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	4.0
GO:1901658	glycosyl compound catabolic process	biological_process	25.10641827805775	24.21805596530233	22.23410456661963	20.88568492266171	24.96046487668018	23.711677043967292	23.997912979405974	24.3327430164471	23.90794105391503	24.681490242845914	24.55743901341573	24.766131292805294	26.618215619614187	24.14559999920362	24.967245432943596	25.009179268658567	24.302753962473805	23.917756373623238	25.755280912939853	24.370791632980687	24.604361100960357	23.015636959427283	26.14195466418077	24.136418070445615	24.63278487361658	24.583537531963028	23.0	9.0	32.0	26.0	45.0	51.0	56.0	53.0	48.0	45.0	48.0	36.0	41.0	39.0	32.0	44.0	65.0	59.0	34.0	29.0	49.0	39.0	53.0	52.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:1901659	glycosyl compound biosynthetic process	biological_process	29.98362693203114	30.086239185171603	29.337294474179256	29.547444999863313	29.642865614553575	30.07313018827547	29.699965212258473	30.05151806530999	29.584044936511457	29.929395333114563	30.434742427211898	30.22587717505899	30.20141326993425	29.999446431225017	29.939868047404353	30.43981817870702	29.72475932573304	29.842934095170992	30.29415058612819	30.21059004204201	30.236038316051037	30.065539659886525	29.89855102792888	30.4369412641572	30.341899762106806	29.982726922606748	1011.0	833.0	1094.0	1177.0	1337.0	1389.0	1539.0	1433.0	1615.0	1432.0	1480.0	1078.0	1815.0	1586.0	1297.0	1494.0	1550.0	1488.0	1538.0	1404.0	1695.0	1515.0	1616.0	1588.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0
GO:1901661	quinone metabolic process	biological_process	24.196841737726963	23.152015848101872	21.500394262248005	19.306831384339045	22.98657374289328	21.803511903100333	23.88603819232918	23.042232487239357	24.22863038609676	22.79931529466019	24.227720264909756	23.642477923933587	24.325930880471816	22.47862369420857	22.964581161381226	24.93374611371108	23.835193581171325	23.17090670561749	24.961688337827923	22.774613275060187	24.719933330818538	22.23476258225375	25.325059028400325	22.119511766136437	24.113395469802406	23.790032980212462	14.0	4.0	12.0	14.0	28.0	22.0	20.0	22.0	50.0	42.0	48.0	18.0	24.0	16.0	22.0	16.0	77.0	69.0	62.0	36.0	62.0	34.0	46.0	42.0	2.0	2.0	3.0	3.0	2.0	3.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0
GO:1901663	quinone biosynthetic process	biological_process	23.19937470212176	22.15233921900923	20.500394262248005	18.306831384339045	21.98657374289328	20.803511903100333	22.88603819232918	22.042232487239357	23.228630386096757	21.79931529466019	23.227720264909756	22.642477923933587	23.325930880471816	21.47862369420857	21.964581161381226	23.93374611371108	22.835193581171325	22.17090670561749	23.97948214499433	21.779645762206655	23.719933330818538	21.23476258225375	24.325059028400325	21.119511766136434	23.113395469802406	22.790032980212462	7.0	2.0	6.0	7.0	14.0	11.0	10.0	11.0	25.0	21.0	24.0	9.0	12.0	8.0	11.0	8.0	39.0	35.0	31.0	18.0	31.0	17.0	23.0	21.0	1.0	1.0	2.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	3.0	3.0	2.0	2.0	2.0	2.0	1.0	1.0
GO:1901678	iron coordination entity transport	biological_process	23.197873362719992	19.61711114817156	16.718517241478267	NA	14.703909200609832	12.336139283591027	NA	13.73951591677938	23.099981310321482	18.615811169858766	21.528019234729772	15.752566998552973	23.530479799996144	20.57287912184804	24.802256305460187	14.870592638450187	16.916610523048526	NA	23.02447308414257	22.33614637376513	20.77135129524659	18.338930791473135	25.24586763266817	15.254445168190758	20.990082891464546	18.244711710151982	1.0	NA	1.0	1.0	NA	1.0	4.0	3.0	1.0	1.0	6.0	5.0	2.0	1.0	1.0	NA	8.0	8.0	3.0	2.0	4.0	1.0	2.0	1.0	1.0	NA	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:1901681	sulfur compound binding	molecular_function	28.98708364755623	28.437341916786625	26.288478355863482	26.829532382978527	25.050455921094567	28.195604374415332	29.148473424331012	28.275641381419437	29.89902239744247	29.091747157632607	29.652589868622268	28.1335944505862	29.111446682233314	28.51604217539818	29.87297698065915	28.392555217055268	29.478301168310935	28.212015097278346	28.282312875381262	28.23040702689862	27.380595643956188	28.1116532921481	28.82730833146266	28.11767800086228	29.007032824519424	29.57592336567526	166.0	136.0	138.0	182.0	309.0	277.0	394.0	294.0	416.0	337.0	386.0	256.0	477.0	396.0	285.0	276.0	328.0	312.0	274.0	226.0	337.0	228.0	363.0	333.0	4.0	3.0	5.0	5.0	6.0	4.0	5.0	6.0	6.0	7.0	7.0	5.0	5.0	6.0	6.0	4.0	7.0	7.0	7.0	7.0	6.0	5.0	6.0	6.0
GO:1901682	sulfur compound transmembrane transporter activity	molecular_function	22.767695633863326	23.505543442716775	23.037773877714162	23.443234063958165	21.54443557235738	21.171790268598546	21.69291661626353	23.11373369967539	21.792646503880565	23.188291732567897	24.02799322793945	24.598867823743856	22.836070752872054	23.323641089722575	24.210011365934612	23.874008879752367	22.211323101490155	22.899749796915025	22.330655197590247	24.071995201319478	21.946791443917714	23.381600548886524	21.047016182390443	23.758916574447465	22.667090849073297	23.042210645890542	14.0	13.0	10.0	11.0	18.0	19.0	19.0	21.0	30.0	33.0	32.0	26.0	24.0	29.0	18.0	24.0	23.0	24.0	17.0	19.0	17.0	21.0	30.0	28.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	2.0	5.0	5.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	2.0	3.0	2.0	5.0	4.0
GO:1901683	arsenate ion transmembrane transporter activity	molecular_function	20.62569829068387	18.0864683879778	NA	NA	21.256706173656053	10.343821738380964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.478027934350177	19.416556523491053	NA	NA	NA	NA	NA	17.031028773918692	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.0	4.0	NA	NA	NA	NA	NA	1.0	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	1.0
GO:1901685	glutathione derivative metabolic process	biological_process	16.379762406968087	14.33411673739352	NA	NA	NA	NA	NA	NA	NA	NA	16.379762406968087	14.33411673739352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901698	response to nitrogen compound	biological_process	22.816545301475927	24.61830328880435	23.1614748946121	24.379448527403007	22.83768263617886	23.839022937395196	22.16333662712603	25.576005516780526	21.695030829916476	21.555347637317084	23.106517424956582	25.037499361677483	23.54853327619135	23.456587715995664	20.29971658826582	23.967303673398504	22.69580170024464	25.785088252171985	23.827814315505833	24.645927895026798	22.526217968778518	25.012685680777754	21.08826093644305	21.509527975366776	23.40772948795852	25.09577749526717	1.0	1.0	6.0	6.0	8.0	8.0	7.0	7.0	9.0	9.0	8.0	1.0	3.0	2.0	8.0	1.0	9.0	9.0	12.0	6.0	14.0	14.0	8.0	8.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	3.0	3.0	2.0	2.0
GO:1901699	cellular response to nitrogen compound	biological_process	20.24328232666746	18.881824003831724	NA	NA	19.61779184666025	20.46263728319247	19.669662206884738	15.345623698759672	17.34690419773071	15.044474481838956	21.010320270824167	18.141971286274064	21.869534842348394	NA	NA	NA	18.6876973264601	NA	19.154685117088718	15.382332836770807	20.32912344335706	18.014699767791978	18.567845849736493	18.620634398830198	20.895795527771174	20.358257810118598	NA	NA	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	NA	NA	NA	2.0	NA	1.0	1.0	3.0	1.0	4.0	4.0	2.0	2.0	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	1.0	NA	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0
GO:1901700	response to oxygen-containing compound	biological_process	25.953045438368918	25.983290094800157	23.968301098390782	24.6534346494271	24.05891428416718	25.67050771769258	25.147547289354165	26.660584814276593	25.402602700774906	25.847800088887855	25.78874001272395	25.7128868760241	25.559197690269908	26.379387139185557	25.19280669904527	25.957626713702485	25.12621266816871	26.250144540155897	28.40831318176455	26.49975811176462	24.228006946039176	24.721528323535768	25.89323366213419	26.74475353435949	25.374597646339552	24.712147599462426	47.0	41.0	38.0	41.0	59.0	66.0	77.0	50.0	91.0	79.0	78.0	51.0	72.0	61.0	64.0	80.0	218.0	197.0	31.0	31.0	92.0	76.0	75.0	55.0	5.0	4.0	5.0	5.0	5.0	5.0	6.0	6.0	5.0	5.0	7.0	5.0	5.0	5.0	5.0	4.0	10.0	10.0	7.0	6.0	5.0	6.0	5.0	5.0
GO:1901701	cellular response to oxygen-containing compound	biological_process	23.46083671022143	20.680333868245196	19.44731641218177	20.518986911288824	19.664955681077455	20.46263728319247	22.68944268548189	20.29181383362206	19.89155108141511	20.353030673269192	21.59229019137502	20.77015194512184	23.181892337708373	19.872023592004723	20.537021556404802	18.128950267674686	21.461285125852868	19.041842365442772	26.484596760868346	23.134505925741493	22.3402802346866	18.04836079810556	23.221497512147472	18.691954720309795	21.604600165484868	20.090750208607194	4.0	2.0	2.0	1.0	5.0	4.0	6.0	6.0	7.0	9.0	7.0	3.0	5.0	2.0	4.0	3.0	40.0	34.0	5.0	3.0	7.0	2.0	8.0	6.0	2.0	1.0	2.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	2.0	2.0	3.0	2.0	3.0	3.0	4.0	3.0	3.0	2.0	3.0	3.0
GO:1901861	regulation of muscle tissue development	biological_process	22.260050890685154	25.25458504273167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.260050890685154	25.25458504273167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901862	negative regulation of muscle tissue development	biological_process	20.260050890685154	23.25458504273167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.260050890685154	23.25458504273167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901867	ecgonine methyl ester metabolic process	biological_process	16.053246097799395	19.929149821351732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.372999168445162	16.053246097799395	19.284777767790253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901868	ecgonine methyl ester catabolic process	biological_process	16.053246097799395	19.929149821351732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.372999168445162	16.053246097799395	19.284777767790253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901870	ecgonone methyl ester metabolic process	biological_process	17.053246097799395	20.929149821351732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.372999168445162	17.053246097799395	20.284777767790253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901871	ecgonone methyl ester catabolic process	biological_process	16.053246097799395	19.929149821351732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.372999168445162	16.053246097799395	19.284777767790253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901872	ecgonone methyl ester biosynthetic process	biological_process	16.053246097799395	19.929149821351732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.372999168445162	16.053246097799395	19.284777767790253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901873	regulation of post-translational protein modification	biological_process	20.341446116868575	15.061748504018457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.341446116868575	15.061748504018457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:1901875	positive regulation of post-translational protein modification	biological_process	20.341446116868575	15.061748504018457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.341446116868575	15.061748504018457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901879	regulation of protein depolymerization	biological_process	NA	18.338925423707092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.338925423707092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901880	negative regulation of protein depolymerization	biological_process	NA	17.338925423707092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.338925423707092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901891	regulation of cell septum assembly	biological_process	20.975221429284414	18.13103954348402	NA	NA	NA	NA	19.150236949159922	NA	21.83778495190266	NA	21.75035850224675	17.389823712929992	19.069131507385503	NA	21.044408733185236	18.833556856880556	19.78993791027831	NA	20.358844130669553	18.301382275224938	21.83167262345333	16.476965788629546	21.473983755894373	18.543935656747546	20.129861085857097	NA	NA	NA	NA	NA	2.0	NA	7.0	NA	11.0	4.0	4.0	NA	4.0	1.0	4.0	NA	4.0	3.0	12.0	6.0	11.0	5.0	3.0	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	2.0	2.0	1.0	NA	1.0	1.0	1.0	NA	1.0	1.0	2.0	2.0	2.0	2.0	1.0	NA
GO:1901892	negative regulation of cell septum assembly	biological_process	20.097782320231296	16.005293616539493	NA	NA	NA	NA	NA	NA	NA	NA	19.30198568066304	16.139692461697415	NA	NA	NA	NA	NA	NA	NA	NA	20.83167262345333	15.476965788629547	19.703480036903557	16.27911590509403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	6.0	3.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	1.0	1.0	NA	NA
GO:1901921	phosphorylation of RNA polymerase II C-terminal domain involved in recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex	biological_process	NA	18.5785080495385	NA	18.5785080495385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901970	positive regulation of mitotic sister chromatid separation	biological_process	21.288161394292068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.288161394292068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA
GO:1901982	maltose binding	molecular_function	19.25375787970886	18.713324879422192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.25375787970886	18.713324879422192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
