id	name	namespace	ups1_mean	ups2_mean	ups1_amount_fmol	ups2_amount_fmol	ups1_amount_fmol_n_peptide	ups2_amount_fmol_n_peptide	ups1_amount_fmol_n_samp_children	ups2_amount_fmol_n_samp_children
GO:0045664	regulation of neuron differentiation	biological_process	14.872674880270605	6.672425341971495	14.872674880270605	6.672425341971495	6	6	3.0	3.0
GO:0045665	negative regulation of neuron differentiation	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0045666	positive regulation of neuron differentiation	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0045667	regulation of osteoblast differentiation	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0045668	negative regulation of osteoblast differentiation	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0045669	positive regulation of osteoblast differentiation	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0045670	regulation of osteoclast differentiation	biological_process	14.609640474436812	15.60982801260241	14.609640474436812	15.60982801260241	5	5	3.0	3.0
GO:0045671	negative regulation of osteoclast differentiation	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0045672	positive regulation of osteoclast differentiation	biological_process	13.872674880270605	15.609799162163645	13.872674880270605	15.609799162163645	3	3	NA	NA
GO:0045682	regulation of epidermis development	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0045684	positive regulation of epidermis development	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0045725	positive regulation of glycogen biosynthetic process	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0045727	positive regulation of translation	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0045732	positive regulation of protein catabolic process	biological_process	14.609640474436812	13.873203771494799	14.609640474436812	13.873203771494799	5	5	2.0	2.0
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0045740	positive regulation of DNA replication	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0045741	positive regulation of epidermal growth factor-activated receptor activity	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0045746	negative regulation of Notch signaling pathway	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0045759	negative regulation of action potential	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0045765	regulation of angiogenesis	biological_process	13.872674880270605	16.609647687893982	13.872674880270605	16.609647687893982	3	3	1.0	1.0
GO:0045766	positive regulation of angiogenesis	biological_process	13.287712379549449	15.609654901315086	13.287712379549449	15.609654901315086	2	2	NA	NA
GO:0045773	positive regulation of axon extension	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0045778	positive regulation of ossification	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0045780	positive regulation of bone resorption	biological_process	13.287712379549449	15.609784736727907	13.287712379549449	15.609784736727907	2	2	NA	NA
GO:0045785	positive regulation of cell adhesion	biological_process	15.287712379549449	15.61168764824522	15.287712379549449	15.61168764824522	8	8	1.0	1.0
GO:0045786	negative regulation of cell cycle	biological_process	14.872674880270605	4.392317422778761	14.872674880270605	4.392317422778761	6	6	3.0	3.0
GO:0045787	positive regulation of cell cycle	biological_process	15.747143998186747	13.326148561205557	15.747143998186747	13.326148561205557	11	11	3.0	3.0
GO:0045807	positive regulation of endocytosis	biological_process	14.287712379549449	12.303638069539703	14.287712379549449	12.303638069539703	4	4	2.0	2.0
GO:0045833	negative regulation of lipid metabolic process	biological_process	14.872674880270605	6.672425341971495	14.872674880270605	6.672425341971495	6	6	4.0	4.0
GO:0045834	positive regulation of lipid metabolic process	biological_process	15.45763738099176	6.813781191217037	15.45763738099176	6.813781191217037	9	9	4.0	4.0
GO:0045837	negative regulation of membrane potential	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	1.0	1.0
GO:0045838	positive regulation of membrane potential	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0045840	positive regulation of mitotic nuclear division	biological_process	14.287712379549449	12.317695245765163	14.287712379549449	12.317695245765163	4	4	1.0	1.0
GO:0045843	negative regulation of striated muscle tissue development	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0045859	regulation of protein kinase activity	biological_process	18.37517522079979	18.948047773606742	18.37517522079979	18.948047773606742	68	68	5.0	5.0
GO:0045860	positive regulation of protein kinase activity	biological_process	17.145693374677023	18.070797049327542	17.145693374677023	18.070797049327542	29	29	4.0	4.0
GO:0045861	negative regulation of proteolysis	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0045862	positive regulation of proteolysis	biological_process	15.747143998186747	13.879535388712721	15.747143998186747	13.879535388712721	11	11	4.0	4.0
GO:0045892	negative regulation of transcription, DNA-templated	biological_process	15.45763738099176	16.68900834456053	15.45763738099176	16.68900834456053	9	9	1.0	1.0
GO:0045893	positive regulation of transcription, DNA-templated	biological_process	15.095067301607054	15.750039595891492	15.095067301607054	15.750039595891492	7	7	1.0	1.0
GO:0045906	negative regulation of vasoconstriction	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0045913	positive regulation of carbohydrate metabolic process	biological_process	13.872674880270605	12.31628153174622	13.872674880270605	12.31628153174622	3	3	2.0	2.0
GO:0045921	positive regulation of exocytosis	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0045926	negative regulation of growth	biological_process	13.287712379549449	8.967226258835993	13.287712379549449	8.967226258835993	2	2	2.0	2.0
GO:0045927	positive regulation of growth	biological_process	14.287712379549449	15.611111273398501	14.287712379549449	15.611111273398501	4	4	2.0	2.0
GO:0045930	negative regulation of mitotic cell cycle	biological_process	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	1.0	1.0
GO:0045931	positive regulation of mitotic cell cycle	biological_process	14.609640474436812	12.319107575824983	14.609640474436812	12.319107575824983	5	5	2.0	2.0
GO:0045932	negative regulation of muscle contraction	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	biological_process	15.45763738099176	16.68900834456053	15.45763738099176	16.68900834456053	9	9	1.0	1.0
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	biological_process	15.609640474436812	15.751609434957047	15.609640474436812	15.751609434957047	10	10	2.0	2.0
GO:0045936	negative regulation of phosphate metabolic process	biological_process	15.609640474436812	6.266786540694901	15.609640474436812	6.266786540694901	10	10	3.0	3.0
GO:0045937	positive regulation of phosphate metabolic process	biological_process	18.842301231227086	19.556675372504397	18.842301231227086	19.556675372504397	94	94	4.0	4.0
GO:0045939	negative regulation of steroid metabolic process	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	2.0	2.0
GO:0045940	positive regulation of steroid metabolic process	biological_process	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	1.0	1.0
GO:0045944	positive regulation of transcription by RNA polymerase II	biological_process	14.609640474436812	15.61268135397218	14.609640474436812	15.61268135397218	5	5	1.0	1.0
GO:0045948	positive regulation of translational initiation	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0045986	negative regulation of smooth muscle contraction	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0045994	positive regulation of translational initiation by iron	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0046006	regulation of activated T cell proliferation	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0046136	positive regulation of vitamin metabolic process	biological_process	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	1.0	1.0
GO:0046165	alcohol biosynthetic process	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0046173	polyol biosynthetic process	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0046209	nitric oxide metabolic process	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0046314	phosphocreatine biosynthetic process	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0046320	regulation of fatty acid oxidation	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0046324	regulation of glucose import	biological_process	13.287712379549449	15.609654901315086	13.287712379549449	15.609654901315086	2	2	1.0	1.0
GO:0046325	negative regulation of glucose import	biological_process	13.287712379549449	15.609654901315086	13.287712379549449	15.609654901315086	2	2	NA	NA
GO:0046328	regulation of JNK cascade	biological_process	15.095067301607054	4.700439718141092	15.095067301607054	4.700439718141092	7	7	3.0	3.0
GO:0046329	negative regulation of JNK cascade	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0046330	positive regulation of JNK cascade	biological_process	13.872674880270605	3.3923174227787602	13.872674880270605	3.3923174227787602	3	3	1.0	1.0
GO:0046351	disaccharide biosynthetic process	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0046364	monosaccharide biosynthetic process	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0046395	carboxylic acid catabolic process	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0046425	regulation of JAK-STAT cascade	biological_process	14.872674880270605	16.68023588689979	14.872674880270605	16.68023588689979	6	6	3.0	3.0
GO:0046427	positive regulation of JAK-STAT cascade	biological_process	13.287712379549449	15.609784736727907	13.287712379549449	15.609784736727907	2	2	1.0	1.0
GO:0046461	neutral lipid catabolic process	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0046464	acylglycerol catabolic process	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0046483	heterocycle metabolic process	biological_process	17.042599881712917	19.36602759977385	17.042599881712917	19.36602759977385	27	27	2.0	2.0
GO:0046486	glycerolipid metabolic process	biological_process	14.287712379549449	12.28814512315342	14.287712379549449	12.28814512315342	4	4	2.0	2.0
GO:0046503	glycerolipid catabolic process	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0046578	regulation of Ras protein signal transduction	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0046579	positive regulation of Ras protein signal transduction	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0046596	regulation of viral entry into host cell	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0046597	negative regulation of viral entry into host cell	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0046620	regulation of organ growth	biological_process	14.609640474436812	10.966144913345602	14.609640474436812	10.966144913345602	5	5	2.0	2.0
GO:0046621	negative regulation of organ growth	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0046626	regulation of insulin receptor signaling pathway	biological_process	13.287712379549449	15.611082448610718	13.287712379549449	15.611082448610718	2	2	1.0	1.0
GO:0046628	positive regulation of insulin receptor signaling pathway	biological_process	13.287712379549449	15.611082448610718	13.287712379549449	15.611082448610718	2	2	NA	NA
GO:0046634	regulation of alpha-beta T cell activation	biological_process	15.609640474436812	5.643856189774724	15.609640474436812	5.643856189774724	10	10	3.0	3.0
GO:0046635	positive regulation of alpha-beta T cell activation	biological_process	13.287712379549449	3.321928094887362	13.287712379549449	3.321928094887362	2	2	2.0	2.0
GO:0046637	regulation of alpha-beta T cell differentiation	biological_process	14.287712379549449	4.321928094887363	14.287712379549449	4.321928094887363	4	4	2.0	2.0
GO:0046638	positive regulation of alpha-beta T cell differentiation	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0046649	lymphocyte activation	biological_process	14.609640474436812	16.681403143736905	14.609640474436812	16.681403143736905	5	5	3.0	3.0
GO:0046677	response to antibiotic	biological_process	16.37517522079979	17.501922686923812	16.37517522079979	17.501922686923812	17	17	5.0	5.0
GO:0046683	response to organophosphorus	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0046686	response to cadmium ion	biological_process	14.872674880270605	13.878003000965887	14.872674880270605	13.878003000965887	6	6	1.0	1.0
GO:0046688	response to copper ion	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0046716	muscle cell cellular homeostasis	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0046717	acid secretion	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0046785	microtubule polymerization	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0046790	virion binding	molecular_function	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0046794	transport of virus	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0046822	regulation of nucleocytoplasmic transport	biological_process	15.287712379549449	16.61201895954324	15.287712379549449	16.61201895954324	8	8	4.0	4.0
GO:0046823	negative regulation of nucleocytoplasmic transport	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0046824	positive regulation of nucleocytoplasmic transport	biological_process	13.287712379549449	15.609784736727907	13.287712379549449	15.609784736727907	2	2	1.0	1.0
GO:0046825	regulation of protein export from nucleus	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0046826	negative regulation of protein export from nucleus	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0046850	regulation of bone remodeling	biological_process	14.609640474436812	17.194699151621514	14.609640474436812	17.194699151621514	5	5	2.0	2.0
GO:0046852	positive regulation of bone remodeling	biological_process	13.287712379549449	15.609784736727907	13.287712379549449	15.609784736727907	2	2	1.0	1.0
GO:0046864	isoprenoid transport	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0046865	terpenoid transport	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0046872	metal ion binding	molecular_function	16.68002980232821	18.048079717531735	16.68002980232821	18.048079717531735	21	21	2.0	2.0
GO:0046873	metal ion transmembrane transporter activity	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0046879	hormone secretion	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0046880	regulation of follicle-stimulating hormone secretion	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0046881	positive regulation of follicle-stimulating hormone secretion	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	NA	NA
GO:0046883	regulation of hormone secretion	biological_process	16.194602975157967	18.93590599736642	16.194602975157967	18.93590599736642	15	15	4.0	4.0
GO:0046885	regulation of hormone biosynthetic process	biological_process	14.287712379549449	3.4594316186372973	14.287712379549449	3.4594316186372973	4	4	2.0	2.0
GO:0046886	positive regulation of hormone biosynthetic process	biological_process	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	1.0	1.0
GO:0046887	positive regulation of hormone secretion	biological_process	13.872674880270605	16.616835975841017	13.872674880270605	16.616835975841017	3	3	2.0	2.0
GO:0046888	negative regulation of hormone secretion	biological_process	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0046889	positive regulation of lipid biosynthetic process	biological_process	14.287712379549449	2.700439718141092	14.287712379549449	2.700439718141092	4	4	3.0	3.0
GO:0046890	regulation of lipid biosynthetic process	biological_process	16.747143998186747	15.614738596520038	16.747143998186747	15.614738596520038	22	22	5.0	5.0
GO:0046902	regulation of mitochondrial membrane permeability	biological_process	14.287712379549449	7.643856189774724	14.287712379549449	7.643856189774724	4	4	3.0	3.0
GO:0046903	secretion	biological_process	17.095067301607052	19.232140997469536	17.095067301607052	19.232140997469536	28	28	4.0	4.0
GO:0046906	tetrapyrrole binding	molecular_function	14.872674880270605	16.811337060114237	14.872674880270605	16.811337060114237	6	6	1.0	1.0
GO:0046907	intracellular transport	biological_process	16.095067301607052	17.68042820594344	16.095067301607052	17.68042820594344	14	14	4.0	4.0
GO:0046914	transition metal ion binding	molecular_function	15.747143998186747	17.613361431759117	15.747143998186747	17.613361431759117	11	11	3.0	3.0
GO:0046915	transition metal ion transmembrane transporter activity	molecular_function	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0046916	cellular transition metal ion homeostasis	biological_process	14.287712379549449	8.98299357469431	14.287712379549449	8.98299357469431	4	4	1.0	1.0
GO:0046928	regulation of neurotransmitter secretion	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0046930	pore complex	cellular_component	12.287712379549449	15.609640474436812	12.287712379549449	15.609640474436812	1	1	1.0	1.0
GO:0046934	phosphatidylinositol-4,5-bisphosphate 3-kinase activity	molecular_function	13.287712379549449	12.302067672526519	13.287712379549449	12.302067672526519	2	2	NA	NA
GO:0046942	carboxylic acid transport	biological_process	14.287712379549449	17.19460778413342	14.287712379549449	17.19460778413342	4	4	2.0	2.0
GO:0046982	protein heterodimerization activity	molecular_function	13.872674880270605	9.228818690495881	13.872674880270605	9.228818690495881	3	3	NA	NA
GO:0046983	protein dimerization activity	molecular_function	15.287712379549449	12.58660526060361	15.287712379549449	12.58660526060361	8	8	2.0	2.0
GO:0047134	protein-disulfide reductase activity	molecular_function	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0047497	mitochondrion transport along microtubule	biological_process	13.287712379549449	15.609654901315086	13.287712379549449	15.609654901315086	2	2	1.0	1.0
GO:0048002	antigen processing and presentation of peptide antigen	biological_process	15.287712379549449	8.643856189774725	15.287712379549449	8.643856189774725	8	8	4.0	4.0
GO:0048008	platelet-derived growth factor receptor signaling pathway	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	1.0	1.0
GO:0048013	ephrin receptor signaling pathway	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0048015	phosphatidylinositol-mediated signaling	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0048017	inositol lipid-mediated signaling	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0048018	receptor ligand activity	molecular_function	15.747143998186747	16.682864316216012	15.747143998186747	16.682864316216012	11	11	4.0	4.0
GO:0048037	cofactor binding	molecular_function	15.609640474436812	17.379496826749882	15.609640474436812	17.379496826749882	10	10	3.0	3.0
GO:0048143	astrocyte activation	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0048145	regulation of fibroblast proliferation	biological_process	13.287712379549449	5.78135971352466	13.287712379549449	5.78135971352466	2	2	2.0	2.0
GO:0048146	positive regulation of fibroblast proliferation	biological_process	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0048147	negative regulation of fibroblast proliferation	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0048167	regulation of synaptic plasticity	biological_process	13.287712379549449	2.4594316186372973	13.287712379549449	2.4594316186372973	2	2	2.0	2.0
GO:0048168	regulation of neuronal synaptic plasticity	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	1.0	1.0
GO:0048169	regulation of long-term neuronal synaptic plasticity	biological_process	12.287712379549449	2.321928094887362	12.287712379549449	2.321928094887362	1	1	NA	NA
GO:0048232	male gamete generation	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0048259	regulation of receptor-mediated endocytosis	biological_process	14.287712379549449	13.295625461192714	14.287712379549449	13.295625461192714	4	4	2.0	2.0
GO:0048260	positive regulation of receptor-mediated endocytosis	biological_process	13.872674880270605	12.303495376790377	13.872674880270605	12.303495376790377	3	3	1.0	1.0
GO:0048311	mitochondrion distribution	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0048312	intracellular distribution of mitochondria	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0048365	Rac GTPase binding	molecular_function	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0048407	platelet-derived growth factor binding	molecular_function	12.287712379549449	5.643856189774724	12.287712379549449	5.643856189774724	1	1	NA	NA
GO:0048468	cell development	biological_process	14.872674880270605	15.612825312525914	14.872674880270605	15.612825312525914	6	6	4.0	4.0
GO:0048471	perinuclear region of cytoplasm	cellular_component	14.287712379549449	6.022367813028454	14.287712379549449	6.022367813028454	4	4	NA	NA
GO:0048511	rhythmic process	biological_process	13.287712379549449	16.609640474436812	13.287712379549449	16.609640474436812	2	2	2.0	2.0
GO:0048513	animal organ development	biological_process	16.535639892993036	16.72344097210262	16.535639892993036	16.72344097210262	19	19	12.0	12.0
GO:0048518	positive regulation of biological process	biological_process	22.715025223684414	23.485093363412773	22.715025223684414	23.485093363412773	1377	1377	18.0	18.0
GO:0048519	negative regulation of biological process	biological_process	21.07887526810447	21.68256945693237	21.07887526810447	21.68256945693237	443	443	18.0	18.0
GO:0048522	positive regulation of cellular process	biological_process	20.9985188132488	21.664058986814936	20.9985188132488	21.664058986814936	419	419	16.0	16.0
GO:0048523	negative regulation of cellular process	biological_process	19.28771237954945	19.677156150884954	19.28771237954945	19.677156150884954	128	128	15.0	15.0
GO:0048524	positive regulation of viral process	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0048525	negative regulation of viral process	biological_process	14.287712379549449	2.700439718141092	14.287712379549449	2.700439718141092	4	4	2.0	2.0
GO:0048534	hematopoietic or lymphoid organ development	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	1.0	1.0
GO:0048538	thymus development	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0048545	response to steroid hormone	biological_process	14.609640474436812	15.610087640592313	14.609640474436812	15.610087640592313	5	5	2.0	2.0
GO:0048562	embryonic organ morphogenesis	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0048565	digestive tract development	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	1.0	1.0
GO:0048566	embryonic digestive tract development	biological_process	13.287712379549449	NA	13.287712379549449	0.0	2	2	NA	NA
GO:0048568	embryonic organ development	biological_process	14.287712379549449	6.658211482751795	14.287712379549449	6.658211482751795	4	4	2.0	2.0
GO:0048583	regulation of response to stimulus	biological_process	21.632008287465265	22.651580801015058	21.632008287465265	22.651580801015058	650	650	12.0	12.0
GO:0048584	positive regulation of response to stimulus	biological_process	18.98815209769054	20.44910732564431	18.98815209769054	20.44910732564431	104	104	7.0	7.0
GO:0048585	negative regulation of response to stimulus	biological_process	17.28771237954945	17.683176252874187	17.28771237954945	17.683176252874187	32	32	11.0	11.0
GO:0048589	developmental growth	biological_process	13.287712379549449	15.609784736727907	13.287712379549449	15.609784736727907	2	2	2.0	2.0
GO:0048598	embryonic morphogenesis	biological_process	14.287712379549449	12.56271942704932	14.287712379549449	12.56271942704932	4	4	3.0	3.0
GO:0048608	reproductive structure development	biological_process	14.609640474436812	15.638237914494308	14.609640474436812	15.638237914494308	5	5	4.0	4.0
GO:0048609	multicellular organismal reproductive process	biological_process	13.287712379549449	15.609654901315086	13.287712379549449	15.609654901315086	2	2	2.0	2.0
GO:0048634	regulation of muscle organ development	biological_process	14.609640474436812	11.287712379549449	14.609640474436812	11.287712379549449	5	5	2.0	2.0
GO:0048635	negative regulation of muscle organ development	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0048638	regulation of developmental growth	biological_process	15.872674880270605	15.682830033348925	15.872674880270605	15.682830033348925	12	12	5.0	5.0
GO:0048639	positive regulation of developmental growth	biological_process	13.872674880270605	15.611096861076598	13.872674880270605	15.611096861076598	3	3	2.0	2.0
GO:0048640	negative regulation of developmental growth	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
GO:0048646	anatomical structure formation involved in morphogenesis	biological_process	14.287712379549449	15.760213148206267	14.287712379549449	15.760213148206267	4	4	2.0	2.0
GO:0048660	regulation of smooth muscle cell proliferation	biological_process	15.095067301607054	6.857980995127572	15.095067301607054	6.857980995127572	7	7	3.0	3.0
GO:0048661	positive regulation of smooth muscle cell proliferation	biological_process	13.287712379549449	5.658211482751795	13.287712379549449	5.658211482751795	2	2	1.0	1.0
GO:0048662	negative regulation of smooth muscle cell proliferation	biological_process	13.287712379549449	3.321928094887362	13.287712379549449	3.321928094887362	2	2	1.0	1.0
GO:0048666	neuron development	biological_process	13.287712379549449	15.609654901315086	13.287712379549449	15.609654901315086	2	2	1.0	1.0
GO:0048678	response to axon injury	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0048699	generation of neurons	biological_process	12.287712379549449	-1.0	12.287712379549449	-1.0	1	1	NA	NA
GO:0048706	embryonic skeletal system development	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0048729	tissue morphogenesis	biological_process	13.287712379549449	15.747143998186747	13.287712379549449	15.747143998186747	2	2	1.0	1.0
GO:0048731	system development	biological_process	14.287712379549449	12.439571196276454	14.287712379549449	12.439571196276454	4	4	2.0	2.0
GO:0048732	gland development	biological_process	13.287712379549449	5.658211482751795	13.287712379549449	5.658211482751795	2	2	2.0	2.0
GO:0048738	cardiac muscle tissue development	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	NA	NA
GO:0048754	branching morphogenesis of an epithelial tube	biological_process	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	NA	NA
GO:0048770	pigment granule	cellular_component	12.287712379549449	12.287712379549449	12.287712379549449	12.287712379549449	1	1	1.0	1.0
GO:0048806	genitalia development	biological_process	12.287712379549449	8.965784284662087	12.287712379549449	8.965784284662087	1	1	1.0	1.0
